candidate_id,outer_fold,trial_id,state,inner_macro_f1,config,failure_reason,parameter_count
B-M0,2,1,COMPLETE,0.26103835488564914,"{""architecture"": ""cnn_bilstm_classifier"", ""architecture_variant"": ""mlp"", ""batch_size"": 32, ""candidate_id"": ""N2"", ""class_weight_mode"": ""none"", ""classifier_head"": ""linear"", ""cnn_channels"": 1, ""cnn_kernel_size"": 1, ""context_mlp_enabled"": false, ""drop_last_train"": false, ""dropout"": 0.2, ""evidence_role"": ""study_b_student_por"", ""feature_contract"": {""context_columns"": [], ""scenario"": ""late_stage"", ""sequence_columns"": [""G1"", ""G2""], ""target_or_derived_features_forbidden"": true}, ""fixed_constants"": {""architecture_variant"": ""mlp"", ""batch_norm_allowed"": false, ""candidate_id"": ""N2"", ""drop_last_train"": false, ""feature_contract"": ""late_stage_g1_g2"", ""head_type"": ""nominal_softmax"", ""normalization_options"": [""none"", ""layer_norm""], ""preprocessing"": ""fold_train_only"", ""raw_feature_only"": true, ""scheduler"": {""parameters"": {}, ""replayable"": true, ""type"": ""fixed_lr""}, ""swa"": {""batch_norm_statistics_updated"": false, ""enabled"": false, ""replayable"": true}, ""target_contract"": ""student_g3_3class_v1""}, ""head_type"": ""nominal_softmax"", ""hidden_dim"": 16, ""learning_rate"": 0.001, ""loss"": ""cross_entropy"", ""lstm_hidden_dim"": 1, ""max_epochs"": 24, ""normalization"": ""none"", ""num_layers"": 1, ""oversample_method"": ""none"", ""parameter_count"": 99, ""parameter_guardrail"": {""action"": ""prune_or_fail"", ""maximum_trainable_parameters"": 5000}, ""patience"": 4, ""preprocessing"": {""deterministic_transforms"": ""none"", ""feature_selection"": ""none"", ""fit_scope"": ""gradient_training_partition_then_full_refit_partition"", ""oversampling_scope"": ""gradient_training_partition_only"", ""scaler"": ""minmax"", ""unknown_category_policy"": ""map_to_zero""}, ""resampling_k_neighbors"": 5, ""scheduler"": {""parameters"": {}, ""replayable"": true, ""type"": ""fixed_lr""}, ""schema_version"": ""strategy_b_resolved_config_v1"", ""sequence_dropout"": 0.0, ""smote_ratio"": 1.0, ""suggested_parameters"": {""batch_size"": 32, ""cnn_channels"": 1, ""cnn_kernel_size"": 1, ""dropout"": 0.2, ""hidden_dim"": 16, ""learning_rate"": 0.001, ""lstm_hidden_dim"": 1, ""max_epochs"": 24, ""normalization"": ""none"", ""num_layers"": 1, ""sequence_dropout"": 0.0, ""weight_decay"": 1e-05}, ""swa"": {""batch_norm_statistics_updated"": false, ""enabled"": false, ""replayable"": true}, ""target_contract"": {""bins"": [0, 9, 14, 20], ""labels"": [""Low"", ""Medium"", ""High""], ""target_column"": ""G3"", ""target_mode"": ""3class""}, ""weight_decay"": 1e-05}",,99.0
B-M0,3,0,COMPLETE,0.2615133294896082,"{""architecture"": ""cnn_bilstm_classifier"", ""architecture_variant"": ""mlp"", ""batch_size"": 32, ""candidate_id"": ""N2"", ""class_weight_mode"": ""none"", ""classifier_head"": ""linear"", ""cnn_channels"": 1, ""cnn_kernel_size"": 1, ""context_mlp_enabled"": false, ""drop_last_train"": false, ""dropout"": 0.1, ""evidence_role"": ""study_b_student_por"", ""feature_contract"": {""context_columns"": [], ""scenario"": ""late_stage"", ""sequence_columns"": [""G1"", ""G2""], ""target_or_derived_features_forbidden"": true}, ""fixed_constants"": {""architecture_variant"": ""mlp"", ""batch_norm_allowed"": false, ""candidate_id"": ""N2"", ""drop_last_train"": false, ""feature_contract"": ""late_stage_g1_g2"", ""head_type"": ""nominal_softmax"", ""normalization_options"": [""none"", ""layer_norm""], ""preprocessing"": ""fold_train_only"", ""raw_feature_only"": true, ""scheduler"": {""parameters"": {}, ""replayable"": true, ""type"": ""fixed_lr""}, ""swa"": {""batch_norm_statistics_updated"": false, ""enabled"": false, ""replayable"": true}, ""target_contract"": ""student_g3_3class_v1""}, ""head_type"": ""nominal_softmax"", ""hidden_dim"": 8, ""learning_rate"": 0.003, ""loss"": ""cross_entropy"", ""lstm_hidden_dim"": 1, ""max_epochs"": 24, ""normalization"": ""none"", ""num_layers"": 1, ""oversample_method"": ""none"", ""parameter_count"": 51, ""parameter_guardrail"": {""action"": ""prune_or_fail"", ""maximum_trainable_parameters"": 5000}, ""patience"": 4, ""preprocessing"": {""deterministic_transforms"": ""none"", ""feature_selection"": ""none"", ""fit_scope"": ""gradient_training_partition_then_full_refit_partition"", ""oversampling_scope"": ""gradient_training_partition_only"", ""scaler"": ""minmax"", ""unknown_category_policy"": ""map_to_zero""}, ""resampling_k_neighbors"": 5, ""scheduler"": {""parameters"": {}, ""replayable"": true, ""type"": ""fixed_lr""}, ""schema_version"": ""strategy_b_resolved_config_v1"", ""sequence_dropout"": 0.0, ""smote_ratio"": 1.0, ""suggested_parameters"": {""batch_size"": 32, ""cnn_channels"": 1, ""cnn_kernel_size"": 1, ""dropout"": 0.1, ""hidden_dim"": 8, ""learning_rate"": 0.003, ""lstm_hidden_dim"": 1, ""max_epochs"": 24, ""normalization"": ""none"", ""num_layers"": 1, ""sequence_dropout"": 0.0, ""weight_decay"": 1e-05}, ""swa"": {""batch_norm_statistics_updated"": false, ""enabled"": false, ""replayable"": true}, ""target_contract"": {""bins"": [0, 9, 14, 20], ""labels"": [""Low"", ""Medium"", ""High""], ""target_column"": ""G3"", ""target_mode"": ""3class""}, ""weight_decay"": 1e-05}",,51.0
B-M0,3,1,COMPLETE,0.2615133294896082,"{""architecture"": ""cnn_bilstm_classifier"", ""architecture_variant"": ""mlp"", ""batch_size"": 32, ""candidate_id"": ""N2"", ""class_weight_mode"": ""none"", ""classifier_head"": ""linear"", ""cnn_channels"": 1, ""cnn_kernel_size"": 1, ""context_mlp_enabled"": false, ""drop_last_train"": false, ""dropout"": 0.2, ""evidence_role"": ""study_b_student_por"", ""feature_contract"": {""context_columns"": [], ""scenario"": ""late_stage"", ""sequence_columns"": [""G1"", ""G2""], ""target_or_derived_features_forbidden"": true}, ""fixed_constants"": {""architecture_variant"": ""mlp"", ""batch_norm_allowed"": false, ""candidate_id"": ""N2"", ""drop_last_train"": false, ""feature_contract"": ""late_stage_g1_g2"", ""head_type"": ""nominal_softmax"", ""normalization_options"": [""none"", ""layer_norm""], ""preprocessing"": ""fold_train_only"", ""raw_feature_only"": true, ""scheduler"": {""parameters"": {}, ""replayable"": true, ""type"": ""fixed_lr""}, ""swa"": {""batch_norm_statistics_updated"": false, ""enabled"": false, ""replayable"": true}, ""target_contract"": ""student_g3_3class_v1""}, ""head_type"": ""nominal_softmax"", ""hidden_dim"": 16, ""learning_rate"": 0.001, ""loss"": ""cross_entropy"", ""lstm_hidden_dim"": 1, ""max_epochs"": 24, ""normalization"": ""none"", ""num_layers"": 1, ""oversample_method"": ""none"", ""parameter_count"": 99, ""parameter_guardrail"": {""action"": ""prune_or_fail"", ""maximum_trainable_parameters"": 5000}, ""patience"": 4, ""preprocessing"": {""deterministic_transforms"": ""none"", ""feature_selection"": ""none"", ""fit_scope"": ""gradient_training_partition_then_full_refit_partition"", ""oversampling_scope"": ""gradient_training_partition_only"", ""scaler"": ""minmax"", ""unknown_category_policy"": ""map_to_zero""}, ""resampling_k_neighbors"": 5, ""scheduler"": {""parameters"": {}, ""replayable"": true, ""type"": ""fixed_lr""}, ""schema_version"": ""strategy_b_resolved_config_v1"", ""sequence_dropout"": 0.0, ""smote_ratio"": 1.0, ""suggested_parameters"": {""batch_size"": 32, ""cnn_channels"": 1, ""cnn_kernel_size"": 1, ""dropout"": 0.2, ""hidden_dim"": 16, ""learning_rate"": 0.001, ""lstm_hidden_dim"": 1, ""max_epochs"": 24, ""normalization"": ""none"", ""num_layers"": 1, ""sequence_dropout"": 0.0, ""weight_decay"": 1e-05}, ""swa"": {""batch_norm_statistics_updated"": false, ""enabled"": false, ""replayable"": true}, ""target_contract"": {""bins"": [0, 9, 14, 20], ""labels"": [""Low"", ""Medium"", ""High""], ""target_column"": ""G3"", ""target_mode"": ""3class""}, ""weight_decay"": 1e-05}",,99.0
B-M0,4,0,COMPLETE,0.2612079818158395,"{""architecture"": ""cnn_bilstm_classifier"", ""architecture_variant"": ""mlp"", ""batch_size"": 32, ""candidate_id"": ""N2"", ""class_weight_mode"": ""none"", ""classifier_head"": ""linear"", ""cnn_channels"": 1, ""cnn_kernel_size"": 1, ""context_mlp_enabled"": false, ""drop_last_train"": false, ""dropout"": 0.1, ""evidence_role"": ""study_b_student_por"", ""feature_contract"": {""context_columns"": [], ""scenario"": ""late_stage"", ""sequence_columns"": [""G1"", ""G2""], ""target_or_derived_features_forbidden"": true}, ""fixed_constants"": {""architecture_variant"": ""mlp"", ""batch_norm_allowed"": false, ""candidate_id"": ""N2"", ""drop_last_train"": false, ""feature_contract"": ""late_stage_g1_g2"", ""head_type"": ""nominal_softmax"", ""normalization_options"": [""none"", ""layer_norm""], ""preprocessing"": ""fold_train_only"", ""raw_feature_only"": true, ""scheduler"": {""parameters"": {}, ""replayable"": true, ""type"": ""fixed_lr""}, ""swa"": {""batch_norm_statistics_updated"": false, ""enabled"": false, ""replayable"": true}, ""target_contract"": ""student_g3_3class_v1""}, ""head_type"": ""nominal_softmax"", ""hidden_dim"": 8, ""learning_rate"": 0.003, ""loss"": ""cross_entropy"", ""lstm_hidden_dim"": 1, ""max_epochs"": 24, ""normalization"": ""none"", ""num_layers"": 1, ""oversample_method"": ""none"", ""parameter_count"": 51, ""parameter_guardrail"": {""action"": ""prune_or_fail"", ""maximum_trainable_parameters"": 5000}, ""patience"": 4, ""preprocessing"": {""deterministic_transforms"": ""none"", ""feature_selection"": ""none"", ""fit_scope"": ""gradient_training_partition_then_full_refit_partition"", ""oversampling_scope"": ""gradient_training_partition_only"", ""scaler"": ""minmax"", ""unknown_category_policy"": ""map_to_zero""}, ""resampling_k_neighbors"": 5, ""scheduler"": {""parameters"": {}, ""replayable"": true, ""type"": ""fixed_lr""}, ""schema_version"": ""strategy_b_resolved_config_v1"", ""sequence_dropout"": 0.0, ""smote_ratio"": 1.0, ""suggested_parameters"": {""batch_size"": 32, ""cnn_channels"": 1, ""cnn_kernel_size"": 1, ""dropout"": 0.1, ""hidden_dim"": 8, ""learning_rate"": 0.003, ""lstm_hidden_dim"": 1, ""max_epochs"": 24, ""normalization"": ""none"", ""num_layers"": 1, ""sequence_dropout"": 0.0, ""weight_decay"": 1e-05}, ""swa"": {""batch_norm_statistics_updated"": false, ""enabled"": false, ""replayable"": true}, ""target_contract"": {""bins"": [0, 9, 14, 20], ""labels"": [""Low"", ""Medium"", ""High""], ""target_column"": ""G3"", ""target_mode"": ""3class""}, ""weight_decay"": 1e-05}",,51.0
B-M0,4,1,COMPLETE,0.2612079818158395,"{""architecture"": ""cnn_bilstm_classifier"", ""architecture_variant"": ""mlp"", ""batch_size"": 32, ""candidate_id"": ""N2"", ""class_weight_mode"": ""none"", ""classifier_head"": ""linear"", ""cnn_channels"": 1, ""cnn_kernel_size"": 1, ""context_mlp_enabled"": false, ""drop_last_train"": false, ""dropout"": 0.2, ""evidence_role"": ""study_b_student_por"", ""feature_contract"": {""context_columns"": [], ""scenario"": ""late_stage"", ""sequence_columns"": [""G1"", ""G2""], ""target_or_derived_features_forbidden"": true}, ""fixed_constants"": {""architecture_variant"": ""mlp"", ""batch_norm_allowed"": false, ""candidate_id"": ""N2"", ""drop_last_train"": false, ""feature_contract"": ""late_stage_g1_g2"", ""head_type"": ""nominal_softmax"", ""normalization_options"": [""none"", ""layer_norm""], ""preprocessing"": ""fold_train_only"", ""raw_feature_only"": true, ""scheduler"": {""parameters"": {}, ""replayable"": true, ""type"": ""fixed_lr""}, ""swa"": {""batch_norm_statistics_updated"": false, ""enabled"": false, ""replayable"": true}, ""target_contract"": ""student_g3_3class_v1""}, ""head_type"": ""nominal_softmax"", ""hidden_dim"": 16, ""learning_rate"": 0.001, ""loss"": ""cross_entropy"", ""lstm_hidden_dim"": 1, ""max_epochs"": 24, ""normalization"": ""none"", ""num_layers"": 1, ""oversample_method"": ""none"", ""parameter_count"": 99, ""parameter_guardrail"": {""action"": ""prune_or_fail"", ""maximum_trainable_parameters"": 5000}, ""patience"": 4, ""preprocessing"": {""deterministic_transforms"": ""none"", ""feature_selection"": ""none"", ""fit_scope"": ""gradient_training_partition_then_full_refit_partition"", ""oversampling_scope"": ""gradient_training_partition_only"", ""scaler"": ""minmax"", ""unknown_category_policy"": ""map_to_zero""}, ""resampling_k_neighbors"": 5, ""scheduler"": {""parameters"": {}, ""replayable"": true, ""type"": ""fixed_lr""}, ""schema_version"": ""strategy_b_resolved_config_v1"", ""sequence_dropout"": 0.0, ""smote_ratio"": 1.0, ""suggested_parameters"": {""batch_size"": 32, ""cnn_channels"": 1, ""cnn_kernel_size"": 1, ""dropout"": 0.2, ""hidden_dim"": 16, ""learning_rate"": 0.001, ""lstm_hidden_dim"": 1, ""max_epochs"": 24, ""normalization"": ""none"", ""num_layers"": 1, ""sequence_dropout"": 0.0, ""weight_decay"": 1e-05}, ""swa"": {""batch_norm_statistics_updated"": false, ""enabled"": false, ""replayable"": true}, ""target_contract"": {""bins"": [0, 9, 14, 20], ""labels"": [""Low"", ""Medium"", ""High""], ""target_column"": ""G3"", ""target_mode"": ""3class""}, ""weight_decay"": 1e-05}",,99.0
B-C0,0,0,COMPLETE,0.26103835488564914,"{""architecture"": ""cnn_bilstm_classifier"", ""architecture_variant"": ""cnn_only"", ""batch_size"": 32, ""candidate_id"": ""A1"", ""class_weight_mode"": ""none"", ""classifier_head"": ""linear"", ""cnn_channels"": 8, ""cnn_kernel_size"": 1, ""context_mlp_enabled"": false, ""drop_last_train"": false, ""dropout"": 0.1, ""evidence_role"": ""study_b_student_por"", ""feature_contract"": {""context_columns"": [], ""scenario"": ""late_stage"", ""sequence_columns"": [""G1"", ""G2""], ""target_or_derived_features_forbidden"": true}, ""fixed_constants"": {""architecture_variant"": ""cnn_only"", ""batch_norm_allowed"": false, ""candidate_id"": ""A1"", ""drop_last_train"": false, ""feature_contract"": ""late_stage_g1_g2"", ""head_type"": ""nominal_softmax"", ""normalization_options"": [""none"", ""layer_norm""], ""preprocessing"": ""fold_train_only"", ""raw_feature_only"": true, ""scheduler"": {""parameters"": {}, ""replayable"": true, ""type"": ""fixed_lr""}, ""swa"": {""batch_norm_statistics_updated"": false, ""enabled"": false, ""replayable"": true}, ""target_contract"": ""student_g3_3class_v1""}, ""head_type"": ""nominal_softmax"", ""hidden_dim"": 8, ""learning_rate"": 0.003, ""loss"": ""cross_entropy"", ""lstm_hidden_dim"": 1, ""max_epochs"": 24, ""normalization"": ""none"", ""num_layers"": 1, ""oversample_method"": ""none"", ""parameter_count"": 43, ""parameter_guardrail"": {""action"": ""prune_or_fail"", ""maximum_trainable_parameters"": 5000}, ""patience"": 4, ""preprocessing"": {""deterministic_transforms"": ""none"", ""feature_selection"": ""none"", ""fit_scope"": ""gradient_training_partition_then_full_refit_partition"", ""oversampling_scope"": ""gradient_training_partition_only"", ""scaler"": ""minmax"", ""unknown_category_policy"": ""map_to_zero""}, ""resampling_k_neighbors"": 5, ""scheduler"": {""parameters"": {}, ""replayable"": true, ""type"": ""fixed_lr""}, ""schema_version"": ""strategy_b_resolved_config_v1"", ""sequence_dropout"": 0.0, ""smote_ratio"": 1.0, ""suggested_parameters"": {""batch_size"": 32, ""cnn_channels"": 8, ""cnn_kernel_size"": 1, ""dropout"": 0.1, ""learning_rate"": 0.003, ""lstm_hidden_dim"": 1, ""max_epochs"": 24, ""normalization"": ""none"", ""num_layers"": 1, ""sequence_dropout"": 0.0, ""weight_decay"": 1e-05}, ""swa"": {""batch_norm_statistics_updated"": false, ""enabled"": false, ""replayable"": true}, ""target_contract"": {""bins"": [0, 9, 14, 20], ""labels"": [""Low"", ""Medium"", ""High""], ""target_column"": ""G3"", ""target_mode"": ""3class""}, ""weight_decay"": 1e-05}",,43.0
B-C0,0,1,COMPLETE,0.26103835488564914,"{""architecture"": ""cnn_bilstm_classifier"", ""architecture_variant"": ""cnn_only"", ""batch_size"": 32, ""candidate_id"": ""A1"", ""class_weight_mode"": ""none"", ""classifier_head"": ""linear"", ""cnn_channels"": 8, ""cnn_kernel_size"": 2, ""context_mlp_enabled"": false, ""drop_last_train"": false, ""dropout"": 0.2, ""evidence_role"": ""study_b_student_por"", ""feature_contract"": {""context_columns"": [], ""scenario"": ""late_stage"", ""sequence_columns"": [""G1"", ""G2""], ""target_or_derived_features_forbidden"": true}, ""fixed_constants"": {""architecture_variant"": ""cnn_only"", ""batch_norm_allowed"": false, ""candidate_id"": ""A1"", ""drop_last_train"": false, ""feature_contract"": ""late_stage_g1_g2"", ""head_type"": ""nominal_softmax"", ""normalization_options"": [""none"", ""layer_norm""], ""preprocessing"": ""fold_train_only"", ""raw_feature_only"": true, ""scheduler"": {""parameters"": {}, ""replayable"": true, ""type"": ""fixed_lr""}, ""swa"": {""batch_norm_statistics_updated"": false, ""enabled"": false, ""replayable"": true}, ""target_contract"": ""student_g3_3class_v1""}, ""head_type"": ""nominal_softmax"", ""hidden_dim"": 8, ""learning_rate"": 0.001, ""loss"": ""cross_entropy"", ""lstm_hidden_dim"": 1, ""max_epochs"": 24, ""normalization"": ""none"", ""num_layers"": 1, ""oversample_method"": ""none"", ""parameter_count"": 51, ""parameter_guardrail"": {""action"": ""prune_or_fail"", ""maximum_trainable_parameters"": 5000}, ""patience"": 4, ""preprocessing"": {""deterministic_transforms"": ""none"", ""feature_selection"": ""none"", ""fit_scope"": ""gradient_training_partition_then_full_refit_partition"", ""oversampling_scope"": ""gradient_training_partition_only"", ""scaler"": ""minmax"", ""unknown_category_policy"": ""map_to_zero""}, ""resampling_k_neighbors"": 5, ""scheduler"": {""parameters"": {}, ""replayable"": true, ""type"": ""fixed_lr""}, ""schema_version"": ""strategy_b_resolved_config_v1"", ""sequence_dropout"": 0.0, ""smote_ratio"": 1.0, ""suggested_parameters"": {""batch_size"": 32, ""cnn_channels"": 8, ""cnn_kernel_size"": 2, ""dropout"": 0.2, ""learning_rate"": 0.001, ""lstm_hidden_dim"": 1, ""max_epochs"": 24, ""normalization"": ""none"", ""num_layers"": 1, ""sequence_dropout"": 0.0, ""weight_decay"": 1e-05}, ""swa"": {""batch_norm_statistics_updated"": false, ""enabled"": false, ""replayable"": true}, ""target_contract"": {""bins"": [0, 9, 14, 20], ""labels"": [""Low"", ""Medium"", ""High""], ""target_column"": ""G3"", ""target_mode"": ""3class""}, ""weight_decay"": 1e-05}",,51.0
B-C0,1,0,COMPLETE,0.26103835488564914,"{""architecture"": ""cnn_bilstm_classifier"", ""architecture_variant"": ""cnn_only"", ""batch_size"": 32, ""candidate_id"": ""A1"", ""class_weight_mode"": ""none"", ""classifier_head"": ""linear"", ""cnn_channels"": 8, ""cnn_kernel_size"": 1, ""context_mlp_enabled"": false, ""drop_last_train"": false, ""dropout"": 0.1, ""evidence_role"": ""study_b_student_por"", ""feature_contract"": {""context_columns"": [], ""scenario"": ""late_stage"", ""sequence_columns"": [""G1"", ""G2""], ""target_or_derived_features_forbidden"": true}, ""fixed_constants"": {""architecture_variant"": ""cnn_only"", ""batch_norm_allowed"": false, ""candidate_id"": ""A1"", ""drop_last_train"": false, ""feature_contract"": ""late_stage_g1_g2"", ""head_type"": ""nominal_softmax"", ""normalization_options"": [""none"", ""layer_norm""], ""preprocessing"": ""fold_train_only"", ""raw_feature_only"": true, ""scheduler"": {""parameters"": {}, ""replayable"": true, ""type"": ""fixed_lr""}, ""swa"": {""batch_norm_statistics_updated"": false, ""enabled"": false, ""replayable"": true}, ""target_contract"": ""student_g3_3class_v1""}, ""head_type"": ""nominal_softmax"", ""hidden_dim"": 8, ""learning_rate"": 0.003, ""loss"": ""cross_entropy"", ""lstm_hidden_dim"": 1, ""max_epochs"": 24, ""normalization"": ""none"", ""num_layers"": 1, ""oversample_method"": ""none"", ""parameter_count"": 43, ""parameter_guardrail"": {""action"": ""prune_or_fail"", ""maximum_trainable_parameters"": 5000}, ""patience"": 4, ""preprocessing"": {""deterministic_transforms"": ""none"", ""feature_selection"": ""none"", ""fit_scope"": ""gradient_training_partition_then_full_refit_partition"", ""oversampling_scope"": ""gradient_training_partition_only"", ""scaler"": ""minmax"", ""unknown_category_policy"": ""map_to_zero""}, ""resampling_k_neighbors"": 5, ""scheduler"": {""parameters"": {}, ""replayable"": true, ""type"": ""fixed_lr""}, ""schema_version"": ""strategy_b_resolved_config_v1"", ""sequence_dropout"": 0.0, ""smote_ratio"": 1.0, ""suggested_parameters"": {""batch_size"": 32, ""cnn_channels"": 8, ""cnn_kernel_size"": 1, ""dropout"": 0.1, ""learning_rate"": 0.003, ""lstm_hidden_dim"": 1, ""max_epochs"": 24, ""normalization"": ""none"", ""num_layers"": 1, ""sequence_dropout"": 0.0, ""weight_decay"": 1e-05}, ""swa"": {""batch_norm_statistics_updated"": false, ""enabled"": false, ""replayable"": true}, ""target_contract"": {""bins"": [0, 9, 14, 20], ""labels"": [""Low"", ""Medium"", ""High""], ""target_column"": ""G3"", ""target_mode"": ""3class""}, ""weight_decay"": 1e-05}",,43.0
B-C0,1,1,COMPLETE,0.26103835488564914,"{""architecture"": ""cnn_bilstm_classifier"", ""architecture_variant"": ""cnn_only"", ""batch_size"": 32, ""candidate_id"": ""A1"", ""class_weight_mode"": ""none"", ""classifier_head"": ""linear"", ""cnn_channels"": 8, ""cnn_kernel_size"": 2, ""context_mlp_enabled"": false, ""drop_last_train"": false, ""dropout"": 0.2, ""evidence_role"": ""study_b_student_por"", ""feature_contract"": {""context_columns"": [], ""scenario"": ""late_stage"", ""sequence_columns"": [""G1"", ""G2""], ""target_or_derived_features_forbidden"": true}, ""fixed_constants"": {""architecture_variant"": ""cnn_only"", ""batch_norm_allowed"": false, ""candidate_id"": ""A1"", ""drop_last_train"": false, ""feature_contract"": ""late_stage_g1_g2"", ""head_type"": ""nominal_softmax"", ""normalization_options"": [""none"", ""layer_norm""], ""preprocessing"": ""fold_train_only"", ""raw_feature_only"": true, ""scheduler"": {""parameters"": {}, ""replayable"": true, ""type"": ""fixed_lr""}, ""swa"": {""batch_norm_statistics_updated"": false, ""enabled"": false, ""replayable"": true}, ""target_contract"": ""student_g3_3class_v1""}, ""head_type"": ""nominal_softmax"", ""hidden_dim"": 8, ""learning_rate"": 0.001, ""loss"": ""cross_entropy"", ""lstm_hidden_dim"": 1, ""max_epochs"": 24, ""normalization"": ""none"", ""num_layers"": 1, ""oversample_method"": ""none"", ""parameter_count"": 51, ""parameter_guardrail"": {""action"": ""prune_or_fail"", ""maximum_trainable_parameters"": 5000}, ""patience"": 4, ""preprocessing"": {""deterministic_transforms"": ""none"", ""feature_selection"": ""none"", ""fit_scope"": ""gradient_training_partition_then_full_refit_partition"", ""oversampling_scope"": ""gradient_training_partition_only"", ""scaler"": ""minmax"", ""unknown_category_policy"": ""map_to_zero""}, ""resampling_k_neighbors"": 5, ""scheduler"": {""parameters"": {}, ""replayable"": true, ""type"": ""fixed_lr""}, ""schema_version"": ""strategy_b_resolved_config_v1"", ""sequence_dropout"": 0.0, ""smote_ratio"": 1.0, ""suggested_parameters"": {""batch_size"": 32, ""cnn_channels"": 8, ""cnn_kernel_size"": 2, ""dropout"": 0.2, ""learning_rate"": 0.001, ""lstm_hidden_dim"": 1, ""max_epochs"": 24, ""normalization"": ""none"", ""num_layers"": 1, ""sequence_dropout"": 0.0, ""weight_decay"": 1e-05}, ""swa"": {""batch_norm_statistics_updated"": false, ""enabled"": false, ""replayable"": true}, ""target_contract"": {""bins"": [0, 9, 14, 20], ""labels"": [""Low"", ""Medium"", ""High""], ""target_column"": ""G3"", ""target_mode"": ""3class""}, ""weight_decay"": 1e-05}",,51.0
B-C0,2,0,COMPLETE,0.26103835488564914,"{""architecture"": ""cnn_bilstm_classifier"", ""architecture_variant"": ""cnn_only"", ""batch_size"": 32, ""candidate_id"": ""A1"", ""class_weight_mode"": ""none"", ""classifier_head"": ""linear"", ""cnn_channels"": 8, ""cnn_kernel_size"": 1, ""context_mlp_enabled"": false, ""drop_last_train"": false, ""dropout"": 0.1, ""evidence_role"": ""study_b_student_por"", ""feature_contract"": {""context_columns"": [], ""scenario"": ""late_stage"", ""sequence_columns"": [""G1"", ""G2""], ""target_or_derived_features_forbidden"": true}, ""fixed_constants"": {""architecture_variant"": ""cnn_only"", ""batch_norm_allowed"": false, ""candidate_id"": ""A1"", ""drop_last_train"": false, ""feature_contract"": ""late_stage_g1_g2"", ""head_type"": ""nominal_softmax"", ""normalization_options"": [""none"", ""layer_norm""], ""preprocessing"": ""fold_train_only"", ""raw_feature_only"": true, ""scheduler"": {""parameters"": {}, ""replayable"": true, ""type"": ""fixed_lr""}, ""swa"": {""batch_norm_statistics_updated"": false, ""enabled"": false, ""replayable"": true}, ""target_contract"": ""student_g3_3class_v1""}, ""head_type"": ""nominal_softmax"", ""hidden_dim"": 8, ""learning_rate"": 0.003, ""loss"": ""cross_entropy"", ""lstm_hidden_dim"": 1, ""max_epochs"": 24, ""normalization"": ""none"", ""num_layers"": 1, ""oversample_method"": ""none"", ""parameter_count"": 43, ""parameter_guardrail"": {""action"": ""prune_or_fail"", ""maximum_trainable_parameters"": 5000}, ""patience"": 4, ""preprocessing"": {""deterministic_transforms"": ""none"", ""feature_selection"": ""none"", ""fit_scope"": ""gradient_training_partition_then_full_refit_partition"", ""oversampling_scope"": ""gradient_training_partition_only"", ""scaler"": ""minmax"", ""unknown_category_policy"": ""map_to_zero""}, ""resampling_k_neighbors"": 5, ""scheduler"": {""parameters"": {}, ""replayable"": true, ""type"": ""fixed_lr""}, ""schema_version"": ""strategy_b_resolved_config_v1"", ""sequence_dropout"": 0.0, ""smote_ratio"": 1.0, ""suggested_parameters"": {""batch_size"": 32, ""cnn_channels"": 8, ""cnn_kernel_size"": 1, ""dropout"": 0.1, ""learning_rate"": 0.003, ""lstm_hidden_dim"": 1, ""max_epochs"": 24, ""normalization"": ""none"", ""num_layers"": 1, ""sequence_dropout"": 0.0, ""weight_decay"": 1e-05}, ""swa"": {""batch_norm_statistics_updated"": false, ""enabled"": false, ""replayable"": true}, ""target_contract"": {""bins"": [0, 9, 14, 20], ""labels"": [""Low"", ""Medium"", ""High""], ""target_column"": ""G3"", ""target_mode"": ""3class""}, ""weight_decay"": 1e-05}",,43.0
