candidate_id,outer_fold,resolved_config_hash,resolved_config
A1,2,afdaf579de96aac2b30a9e179e801d60555e3b7535c34283a464b5b4d4d0239d,"{""architecture"": ""cnn_bilstm_classifier"", ""architecture_variant"": ""cnn_only"", ""batch_size"": 16, ""candidate_id"": ""A1"", ""class_weight_mode"": ""none"", ""classifier_head"": ""linear"", ""cnn_channels"": 16, ""cnn_kernel_size"": 1, ""context_mlp_enabled"": false, ""drop_last_train"": false, ""dropout"": 0.04322535094144975, ""evidence_role"": ""phase_c_fixed_parameter_matched_ablation"", ""feature_contract"": {""context_columns"": [], ""scenario"": ""late_stage"", ""sequence_columns"": [""G1"", ""G2""], ""target_or_derived_features_forbidden"": true}, ""fixed_constants"": {""architecture_variant"": ""cnn_only"", ""batch_norm_allowed"": false, ""candidate_id"": ""A1"", ""drop_last_train"": false, ""feature_contract"": ""late_stage_g1_g2"", ""head_type"": ""nominal_softmax"", ""normalization_options"": [""none"", ""layer_norm""], ""preprocessing"": ""fold_train_only"", ""raw_feature_only"": true, ""scheduler"": {""parameters"": {}, ""replayable"": true, ""type"": ""fixed_lr""}, ""swa"": {""batch_norm_statistics_updated"": false, ""enabled"": false, ""replayable"": true}, ""target_contract"": ""student_g3_3class_v1""}, ""head_type"": ""nominal_softmax"", ""hidden_dim"": 8, ""learning_rate"": 0.002887836918089701, ""loss"": ""cross_entropy"", ""lstm_hidden_dim"": 16, ""matched_to_config_hash"": ""639a9a24cdc491ef3e77a4687c50918e8ce5cf639e2a1b162089a738d5bfe48d"", ""max_epochs"": 60, ""normalization"": ""layer_norm"", ""num_layers"": 1, ""oversample_method"": ""none"", ""parameter_count"": 115, ""parameter_guardrail"": {""action"": ""prune_or_fail"", ""maximum_trainable_parameters"": 5000}, ""patience"": 10, ""preprocessing"": {""deterministic_transforms"": ""none"", ""feature_selection"": ""none"", ""fit_scope"": ""gradient_training_partition_then_full_refit_partition"", ""oversampling_scope"": ""gradient_training_partition_only"", ""scaler"": ""minmax"", ""unknown_category_policy"": ""map_to_zero""}, ""resampling_k_neighbors"": 5, ""scheduler"": {""parameters"": {}, ""replayable"": true, ""type"": ""fixed_lr""}, ""schema_version"": ""strategy_b_resolved_config_v1"", ""sequence_dropout"": 0.017102750147802687, ""smote_ratio"": 1.0, ""suggested_parameters"": {}, ""swa"": {""batch_norm_statistics_updated"": false, ""enabled"": false, ""replayable"": true}, ""target_contract"": {""bins"": [0, 9, 14, 20], ""labels"": [""Low"", ""Medium"", ""High""], ""target_column"": ""G3"", ""target_mode"": ""3class""}, ""weight_decay"": 1.2494750459031575e-05}"
A2,2,c24a382c82d06a2adca37a32ff0afd7aa5f8764fb03625e11a8e7375d255a037,"{""architecture"": ""cnn_bilstm_classifier"", ""architecture_variant"": ""bilstm_only"", ""batch_size"": 16, ""candidate_id"": ""A2"", ""class_weight_mode"": ""none"", ""classifier_head"": ""linear"", ""cnn_channels"": 16, ""cnn_kernel_size"": 1, ""context_mlp_enabled"": false, ""drop_last_train"": false, ""dropout"": 0.04322535094144975, ""evidence_role"": ""phase_c_fixed_parameter_matched_ablation"", ""feature_contract"": {""context_columns"": [], ""scenario"": ""late_stage"", ""sequence_columns"": [""G1"", ""G2""], ""target_or_derived_features_forbidden"": true}, ""fixed_constants"": {""architecture_variant"": ""bilstm_only"", ""batch_norm_allowed"": false, ""candidate_id"": ""A2"", ""drop_last_train"": false, ""feature_contract"": ""late_stage_g1_g2"", ""head_type"": ""nominal_softmax"", ""normalization_options"": [""none"", ""layer_norm""], ""preprocessing"": ""fold_train_only"", ""raw_feature_only"": true, ""scheduler"": {""parameters"": {}, ""replayable"": true, ""type"": ""fixed_lr""}, ""swa"": {""batch_norm_statistics_updated"": false, ""enabled"": false, ""replayable"": true}, ""target_contract"": ""student_g3_3class_v1""}, ""head_type"": ""nominal_softmax"", ""hidden_dim"": 8, ""learning_rate"": 0.002887836918089701, ""loss"": ""cross_entropy"", ""lstm_hidden_dim"": 16, ""matched_to_config_hash"": ""639a9a24cdc491ef3e77a4687c50918e8ce5cf639e2a1b162089a738d5bfe48d"", ""max_epochs"": 60, ""normalization"": ""layer_norm"", ""num_layers"": 1, ""oversample_method"": ""none"", ""parameter_count"": 2531, ""parameter_guardrail"": {""action"": ""prune_or_fail"", ""maximum_trainable_parameters"": 5000}, ""patience"": 10, ""preprocessing"": {""deterministic_transforms"": ""none"", ""feature_selection"": ""none"", ""fit_scope"": ""gradient_training_partition_then_full_refit_partition"", ""oversampling_scope"": ""gradient_training_partition_only"", ""scaler"": ""minmax"", ""unknown_category_policy"": ""map_to_zero""}, ""resampling_k_neighbors"": 5, ""scheduler"": {""parameters"": {}, ""replayable"": true, ""type"": ""fixed_lr""}, ""schema_version"": ""strategy_b_resolved_config_v1"", ""sequence_dropout"": 0.017102750147802687, ""smote_ratio"": 1.0, ""suggested_parameters"": {}, ""swa"": {""batch_norm_statistics_updated"": false, ""enabled"": false, ""replayable"": true}, ""target_contract"": {""bins"": [0, 9, 14, 20], ""labels"": [""Low"", ""Medium"", ""High""], ""target_column"": ""G3"", ""target_mode"": ""3class""}, ""weight_decay"": 1.2494750459031575e-05}"
M1,3,cb425f6dfd5d894708d68183b89bf94859af4134539e1d1e8e4741c45ee8b6df,"{""candidate_id"": ""M1"", ""fixed_constants"": {""class_weight"": null, ""features"": [""G1"", ""G2""], ""outer_refit"": ""full_outer_train"", ""preprocessing"": ""fold_train_minmax"", ""random_state"": 42}, ""parameters"": {""max_depth"": 5, ""max_features"": ""log2"", ""min_samples_leaf"": 2, ""n_estimators"": 200}, ""schema_version"": ""strategy_b_phase_c_ml_resolved_v1""}"
M2,3,2d44d0a354545f2ad5251505e872734840e51fe98b0593718c623a50b1893dc9,"{""candidate_id"": ""M2"", ""fixed_constants"": {""class_weight"": null, ""features"": [""G1"", ""G2""], ""outer_refit"": ""full_outer_train"", ""preprocessing"": ""fold_train_minmax"", ""random_state"": 42}, ""parameters"": {""C"": 42.86393566067613, ""gamma"": 1.7233544936208645}, ""schema_version"": ""strategy_b_phase_c_ml_resolved_v1""}"
N0,3,ed4727e448e00c38ba3cc74073d24365d53491896fa1dd7a748996653a4c99c6,"{""architecture"": ""cnn_bilstm_classifier"", ""architecture_variant"": ""cnn_bilstm"", ""batch_size"": 16, ""candidate_id"": ""N0"", ""class_weight_mode"": ""none"", ""classifier_head"": ""linear"", ""cnn_channels"": 16, ""cnn_kernel_size"": 2, ""context_mlp_enabled"": false, ""drop_last_train"": false, ""dropout"": 0.05119530375574002, ""evidence_role"": ""phase_c_main_candidate"", ""feature_contract"": {""context_columns"": [], ""scenario"": ""late_stage"", ""sequence_columns"": [""G1"", ""G2""], ""target_or_derived_features_forbidden"": true}, ""fixed_constants"": {""architecture_variant"": ""cnn_bilstm"", ""batch_norm_allowed"": false, ""candidate_id"": ""N0"", ""drop_last_train"": false, ""feature_contract"": ""late_stage_g1_g2"", ""head_type"": ""nominal_softmax"", ""normalization_options"": [""none"", ""layer_norm""], ""preprocessing"": ""fold_train_only"", ""raw_feature_only"": true, ""scheduler"": {""parameters"": {}, ""replayable"": true, ""type"": ""fixed_lr""}, ""swa"": {""batch_norm_statistics_updated"": false, ""enabled"": false, ""replayable"": true}, ""target_contract"": ""student_g3_3class_v1""}, ""head_type"": ""nominal_softmax"", ""hidden_dim"": 8, ""learning_rate"": 0.00773847623309851, ""loss"": ""cross_entropy"", ""lstm_hidden_dim"": 4, ""max_epochs"": 60, ""normalization"": ""layer_norm"", ""num_layers"": 1, ""oversample_method"": ""none"", ""parameter_count"": 811, ""parameter_guardrail"": {""action"": ""prune_or_fail"", ""maximum_trainable_parameters"": 5000}, ""patience"": 10, ""preprocessing"": {""deterministic_transforms"": ""none"", ""feature_selection"": ""none"", ""fit_scope"": ""gradient_training_partition_then_full_refit_partition"", ""oversampling_scope"": ""gradient_training_partition_only"", ""scaler"": ""minmax"", ""unknown_category_policy"": ""map_to_zero""}, ""resampling_k_neighbors"": 5, ""scheduler"": {""parameters"": {}, ""replayable"": true, ""type"": ""fixed_lr""}, ""schema_version"": ""strategy_b_resolved_config_v1"", ""sequence_dropout"": 0.10377248276466267, ""smote_ratio"": 1.0, ""suggested_parameters"": {""batch_size"": 16, ""cnn_channels"": 16, ""cnn_kernel_size"": 2, ""dropout"": 0.05119530375574002, ""learning_rate"": 0.00773847623309851, ""lstm_hidden_dim"": 4, ""max_epochs"": 60, ""normalization"": ""layer_norm"", ""sequence_dropout"": 0.10377248276466267, ""weight_decay"": 0.00039214494611806625}, ""swa"": {""batch_norm_statistics_updated"": false, ""enabled"": false, ""replayable"": true}, ""target_contract"": {""bins"": [0, 9, 14, 20], ""labels"": [""Low"", ""Medium"", ""High""], ""target_column"": ""G3"", ""target_mode"": ""3class""}, ""weight_decay"": 0.00039214494611806625}"
N1,3,caf5ec4f55dd66e5e40b64bb5606df4fe410f663aab94e8cca176f5332bbcf57,"{""architecture"": ""cnn_bilstm_classifier"", ""architecture_variant"": ""cnn_bilstm"", ""batch_size"": 32, ""candidate_id"": ""N1"", ""class_weight_mode"": ""none"", ""classifier_head"": ""linear"", ""cnn_channels"": 4, ""cnn_kernel_size"": 2, ""context_mlp_enabled"": false, ""drop_last_train"": false, ""dropout"": 0.056639250842199784, ""evidence_role"": ""phase_c_main_candidate"", ""feature_contract"": {""context_columns"": [], ""scenario"": ""late_stage"", ""sequence_columns"": [""G1"", ""G2""], ""target_or_derived_features_forbidden"": true}, ""fixed_constants"": {""architecture_variant"": ""cnn_bilstm"", ""batch_norm_allowed"": false, ""candidate_id"": ""N1"", ""drop_last_train"": false, ""feature_contract"": ""late_stage_g1_g2"", ""head_type"": ""ordered_cutpoint"", ""normalization_options"": [""none"", ""layer_norm""], ""preprocessing"": ""fold_train_only"", ""raw_feature_only"": true, ""scheduler"": {""parameters"": {}, ""replayable"": true, ""type"": ""fixed_lr""}, ""swa"": {""batch_norm_statistics_updated"": false, ""enabled"": false, ""replayable"": true}, ""target_contract"": ""student_g3_3class_v1""}, ""head_type"": ""ordered_cutpoint"", ""hidden_dim"": 8, ""learning_rate"": 0.009477856970467742, ""loss"": ""cross_entropy"", ""lstm_hidden_dim"": 16, ""max_epochs"": 40, ""normalization"": ""none"", ""num_layers"": 1, ""oversample_method"": ""none"", ""parameter_count"": 2863, ""parameter_guardrail"": {""action"": ""prune_or_fail"", ""maximum_trainable_parameters"": 5000}, ""patience"": 10, ""preprocessing"": {""deterministic_transforms"": ""none"", ""feature_selection"": ""none"", ""fit_scope"": ""gradient_training_partition_then_full_refit_partition"", ""oversampling_scope"": ""gradient_training_partition_only"", ""scaler"": ""minmax"", ""unknown_category_policy"": ""map_to_zero""}, ""resampling_k_neighbors"": 5, ""scheduler"": {""parameters"": {}, ""replayable"": true, ""type"": ""fixed_lr""}, ""schema_version"": ""strategy_b_resolved_config_v1"", ""sequence_dropout"": 0.015632273665844566, ""smote_ratio"": 1.0, ""suggested_parameters"": {""batch_size"": 32, ""cnn_channels"": 4, ""cnn_kernel_size"": 2, ""dropout"": 0.056639250842199784, ""learning_rate"": 0.009477856970467742, ""lstm_hidden_dim"": 16, ""max_epochs"": 40, ""normalization"": ""none"", ""sequence_dropout"": 0.015632273665844566, ""weight_decay"": 2.0061594858890075e-05}, ""swa"": {""batch_norm_statistics_updated"": false, ""enabled"": false, ""replayable"": true}, ""target_contract"": {""bins"": [0, 9, 14, 20], ""labels"": [""Low"", ""Medium"", ""High""], ""target_column"": ""G3"", ""target_mode"": ""3class""}, ""weight_decay"": 2.0061594858890075e-05}"
N2,3,cd1f0c60e65fcbbd6b781e8d1f04af385fd587d6992d15e8f6dcb03e2dbdf714,"{""architecture"": ""cnn_bilstm_classifier"", ""architecture_variant"": ""mlp"", ""batch_size"": 16, ""candidate_id"": ""N2"", ""class_weight_mode"": ""none"", ""classifier_head"": ""linear"", ""cnn_channels"": 1, ""cnn_kernel_size"": 1, ""context_mlp_enabled"": false, ""drop_last_train"": false, ""dropout"": 0.11335733604127957, ""evidence_role"": ""phase_c_main_candidate"", ""feature_contract"": {""context_columns"": [], ""scenario"": ""late_stage"", ""sequence_columns"": [""G1"", ""G2""], ""target_or_derived_features_forbidden"": true}, ""fixed_constants"": {""architecture_variant"": ""mlp"", ""batch_norm_allowed"": false, ""candidate_id"": ""N2"", ""drop_last_train"": false, ""feature_contract"": ""late_stage_g1_g2"", ""head_type"": ""nominal_softmax"", ""normalization_options"": [""none"", ""layer_norm""], ""preprocessing"": ""fold_train_only"", ""raw_feature_only"": true, ""scheduler"": {""parameters"": {}, ""replayable"": true, ""type"": ""fixed_lr""}, ""swa"": {""batch_norm_statistics_updated"": false, ""enabled"": false, ""replayable"": true}, ""target_contract"": ""student_g3_3class_v1""}, ""head_type"": ""nominal_softmax"", ""hidden_dim"": 16, ""learning_rate"": 0.009693477451159714, ""loss"": ""cross_entropy"", ""lstm_hidden_dim"": 1, ""max_epochs"": 40, ""normalization"": ""layer_norm"", ""num_layers"": 1, ""oversample_method"": ""none"", ""parameter_count"": 131, ""parameter_guardrail"": {""action"": ""prune_or_fail"", ""maximum_trainable_parameters"": 5000}, ""patience"": 10, ""preprocessing"": {""deterministic_transforms"": ""none"", ""feature_selection"": ""none"", ""fit_scope"": ""gradient_training_partition_then_full_refit_partition"", ""oversampling_scope"": ""gradient_training_partition_only"", ""scaler"": ""minmax"", ""unknown_category_policy"": ""map_to_zero""}, ""resampling_k_neighbors"": 5, ""scheduler"": {""parameters"": {}, ""replayable"": true, ""type"": ""fixed_lr""}, ""schema_version"": ""strategy_b_resolved_config_v1"", ""sequence_dropout"": 0.0, ""smote_ratio"": 1.0, ""suggested_parameters"": {""batch_size"": 16, ""dropout"": 0.11335733604127957, ""hidden_dim"": 16, ""learning_rate"": 0.009693477451159714, ""max_epochs"": 40, ""normalization"": ""layer_norm"", ""num_layers"": 1, ""weight_decay"": 4.834282524034668e-06}, ""swa"": {""batch_norm_statistics_updated"": false, ""enabled"": false, ""replayable"": true}, ""target_contract"": {""bins"": [0, 9, 14, 20], ""labels"": [""Low"", ""Medium"", ""High""], ""target_column"": ""G3"", ""target_mode"": ""3class""}, ""weight_decay"": 4.834282524034668e-06}"
N3,3,dcd9ed33bf80a6d250bd9b9f0adaea70b05d3c019fcaa8ee2774409b642d3b7d,"{""architecture"": ""cnn_bilstm_classifier"", ""architecture_variant"": ""mlp"", ""batch_size"": 16, ""candidate_id"": ""N3"", ""class_weight_mode"": ""none"", ""classifier_head"": ""linear"", ""cnn_channels"": 1, ""cnn_kernel_size"": 1, ""context_mlp_enabled"": false, ""drop_last_train"": false, ""dropout"": 0.09820580169599565, ""evidence_role"": ""phase_c_main_candidate"", ""feature_contract"": {""context_columns"": [], ""scenario"": ""late_stage"", ""sequence_columns"": [""G1"", ""G2""], ""target_or_derived_features_forbidden"": true}, ""fixed_constants"": {""architecture_variant"": ""mlp"", ""batch_norm_allowed"": false, ""candidate_id"": ""N3"", ""drop_last_train"": false, ""feature_contract"": ""late_stage_g1_g2"", ""head_type"": ""ordered_cutpoint"", ""normalization_options"": [""none"", ""layer_norm""], ""preprocessing"": ""fold_train_only"", ""raw_feature_only"": true, ""scheduler"": {""parameters"": {}, ""replayable"": true, ""type"": ""fixed_lr""}, ""swa"": {""batch_norm_statistics_updated"": false, ""enabled"": false, ""replayable"": true}, ""target_contract"": ""student_g3_3class_v1""}, ""head_type"": ""ordered_cutpoint"", ""hidden_dim"": 8, ""learning_rate"": 0.009500158927268684, ""loss"": ""cross_entropy"", ""lstm_hidden_dim"": 1, ""max_epochs"": 80, ""normalization"": ""layer_norm"", ""num_layers"": 1, ""oversample_method"": ""none"", ""parameter_count"": 51, ""parameter_guardrail"": {""action"": ""prune_or_fail"", ""maximum_trainable_parameters"": 5000}, ""patience"": 10, ""preprocessing"": {""deterministic_transforms"": ""none"", ""feature_selection"": ""none"", ""fit_scope"": ""gradient_training_partition_then_full_refit_partition"", ""oversampling_scope"": ""gradient_training_partition_only"", ""scaler"": ""minmax"", ""unknown_category_policy"": ""map_to_zero""}, ""resampling_k_neighbors"": 5, ""scheduler"": {""parameters"": {}, ""replayable"": true, ""type"": ""fixed_lr""}, ""schema_version"": ""strategy_b_resolved_config_v1"", ""sequence_dropout"": 0.0, ""smote_ratio"": 1.0, ""suggested_parameters"": {""batch_size"": 16, ""dropout"": 0.09820580169599565, ""hidden_dim"": 8, ""learning_rate"": 0.009500158927268684, ""max_epochs"": 80, ""normalization"": ""layer_norm"", ""num_layers"": 1, ""weight_decay"": 1.6718157997033307e-06}, ""swa"": {""batch_norm_statistics_updated"": false, ""enabled"": false, ""replayable"": true}, ""target_contract"": {""bins"": [0, 9, 14, 20], ""labels"": [""Low"", ""Medium"", ""High""], ""target_column"": ""G3"", ""target_mode"": ""3class""}, ""weight_decay"": 1.6718157997033307e-06}"
A1,3,3bb6dc0b0f2735afa13151a1c8a6108f6b156b4d99b8e10e8d97cc9e42c2ec0f,"{""architecture"": ""cnn_bilstm_classifier"", ""architecture_variant"": ""cnn_only"", ""batch_size"": 16, ""candidate_id"": ""A1"", ""class_weight_mode"": ""none"", ""classifier_head"": ""linear"", ""cnn_channels"": 16, ""cnn_kernel_size"": 2, ""context_mlp_enabled"": false, ""drop_last_train"": false, ""dropout"": 0.05119530375574002, ""evidence_role"": ""phase_c_fixed_parameter_matched_ablation"", ""feature_contract"": {""context_columns"": [], ""scenario"": ""late_stage"", ""sequence_columns"": [""G1"", ""G2""], ""target_or_derived_features_forbidden"": true}, ""fixed_constants"": {""architecture_variant"": ""cnn_only"", ""batch_norm_allowed"": false, ""candidate_id"": ""A1"", ""drop_last_train"": false, ""feature_contract"": ""late_stage_g1_g2"", ""head_type"": ""nominal_softmax"", ""normalization_options"": [""none"", ""layer_norm""], ""preprocessing"": ""fold_train_only"", ""raw_feature_only"": true, ""scheduler"": {""parameters"": {}, ""replayable"": true, ""type"": ""fixed_lr""}, ""swa"": {""batch_norm_statistics_updated"": false, ""enabled"": false, ""replayable"": true}, ""target_contract"": ""student_g3_3class_v1""}, ""head_type"": ""nominal_softmax"", ""hidden_dim"": 8, ""learning_rate"": 0.00773847623309851, ""loss"": ""cross_entropy"", ""lstm_hidden_dim"": 4, ""matched_to_config_hash"": ""ed4727e448e00c38ba3cc74073d24365d53491896fa1dd7a748996653a4c99c6"", ""max_epochs"": 60, ""normalization"": ""layer_norm"", ""num_layers"": 1, ""oversample_method"": ""none"", ""parameter_count"": 131, ""parameter_guardrail"": {""action"": ""prune_or_fail"", ""maximum_trainable_parameters"": 5000}, ""patience"": 10, ""preprocessing"": {""deterministic_transforms"": ""none"", ""feature_selection"": ""none"", ""fit_scope"": ""gradient_training_partition_then_full_refit_partition"", ""oversampling_scope"": ""gradient_training_partition_only"", ""scaler"": ""minmax"", ""unknown_category_policy"": ""map_to_zero""}, ""resampling_k_neighbors"": 5, ""scheduler"": {""parameters"": {}, ""replayable"": true, ""type"": ""fixed_lr""}, ""schema_version"": ""strategy_b_resolved_config_v1"", ""sequence_dropout"": 0.10377248276466267, ""smote_ratio"": 1.0, ""suggested_parameters"": {}, ""swa"": {""batch_norm_statistics_updated"": false, ""enabled"": false, ""replayable"": true}, ""target_contract"": {""bins"": [0, 9, 14, 20], ""labels"": [""Low"", ""Medium"", ""High""], ""target_column"": ""G3"", ""target_mode"": ""3class""}, ""weight_decay"": 0.00039214494611806625}"
A2,3,24ba574da76a564e82b6f845cf75df23eb75e53f6df4c9c03cc474ca142bef35,"{""architecture"": ""cnn_bilstm_classifier"", ""architecture_variant"": ""bilstm_only"", ""batch_size"": 16, ""candidate_id"": ""A2"", ""class_weight_mode"": ""none"", ""classifier_head"": ""linear"", ""cnn_channels"": 16, ""cnn_kernel_size"": 2, ""context_mlp_enabled"": false, ""drop_last_train"": false, ""dropout"": 0.05119530375574002, ""evidence_role"": ""phase_c_fixed_parameter_matched_ablation"", ""feature_contract"": {""context_columns"": [], ""scenario"": ""late_stage"", ""sequence_columns"": [""G1"", ""G2""], ""target_or_derived_features_forbidden"": true}, ""fixed_constants"": {""architecture_variant"": ""bilstm_only"", ""batch_norm_allowed"": false, ""candidate_id"": ""A2"", ""drop_last_train"": false, ""feature_contract"": ""late_stage_g1_g2"", ""head_type"": ""nominal_softmax"", ""normalization_options"": [""none"", ""layer_norm""], ""preprocessing"": ""fold_train_only"", ""raw_feature_only"": true, ""scheduler"": {""parameters"": {}, ""replayable"": true, ""type"": ""fixed_lr""}, ""swa"": {""batch_norm_statistics_updated"": false, ""enabled"": false, ""replayable"": true}, ""target_contract"": ""student_g3_3class_v1""}, ""head_type"": ""nominal_softmax"", ""hidden_dim"": 8, ""learning_rate"": 0.00773847623309851, ""loss"": ""cross_entropy"", ""lstm_hidden_dim"": 4, ""matched_to_config_hash"": ""ed4727e448e00c38ba3cc74073d24365d53491896fa1dd7a748996653a4c99c6"", ""max_epochs"": 60, ""normalization"": ""layer_norm"", ""num_layers"": 1, ""oversample_method"": ""none"", ""parameter_count"": 251, ""parameter_guardrail"": {""action"": ""prune_or_fail"", ""maximum_trainable_parameters"": 5000}, ""patience"": 10, ""preprocessing"": {""deterministic_transforms"": ""none"", ""feature_selection"": ""none"", ""fit_scope"": ""gradient_training_partition_then_full_refit_partition"", ""oversampling_scope"": ""gradient_training_partition_only"", ""scaler"": ""minmax"", ""unknown_category_policy"": ""map_to_zero""}, ""resampling_k_neighbors"": 5, ""scheduler"": {""parameters"": {}, ""replayable"": true, ""type"": ""fixed_lr""}, ""schema_version"": ""strategy_b_resolved_config_v1"", ""sequence_dropout"": 0.10377248276466267, ""smote_ratio"": 1.0, ""suggested_parameters"": {}, ""swa"": {""batch_norm_statistics_updated"": false, ""enabled"": false, ""replayable"": true}, ""target_contract"": {""bins"": [0, 9, 14, 20], ""labels"": [""Low"", ""Medium"", ""High""], ""target_column"": ""G3"", ""target_mode"": ""3class""}, ""weight_decay"": 0.00039214494611806625}"
M1,4,12b25de4b9317af15da7cbaa3edaeb1682dcd7256b3c9e360f11c1b2e1ea2654,"{""candidate_id"": ""M1"", ""fixed_constants"": {""class_weight"": null, ""features"": [""G1"", ""G2""], ""outer_refit"": ""full_outer_train"", ""preprocessing"": ""fold_train_minmax"", ""random_state"": 42}, ""parameters"": {""max_depth"": null, ""max_features"": ""log2"", ""min_samples_leaf"": 4, ""n_estimators"": 200}, ""schema_version"": ""strategy_b_phase_c_ml_resolved_v1""}"
M2,4,3b4e04a1bbabaf1735c021c0ebe3c315b1561db3a997f24d0544342b256b0651,"{""candidate_id"": ""M2"", ""fixed_constants"": {""class_weight"": null, ""features"": [""G1"", ""G2""], ""outer_refit"": ""full_outer_train"", ""preprocessing"": ""fold_train_minmax"", ""random_state"": 42}, ""parameters"": {""C"": 21.467358365530423, ""gamma"": 1.9682431800665718}, ""schema_version"": ""strategy_b_phase_c_ml_resolved_v1""}"
N0,4,1b58b1e3fb60a4cca3f56ebb93d3eea6a79cba98aaeca6b282ef1fee0bbcacf9,"{""architecture"": ""cnn_bilstm_classifier"", ""architecture_variant"": ""cnn_bilstm"", ""batch_size"": 32, ""candidate_id"": ""N0"", ""class_weight_mode"": ""none"", ""classifier_head"": ""linear"", ""cnn_channels"": 16, ""cnn_kernel_size"": 2, ""context_mlp_enabled"": false, ""drop_last_train"": false, ""dropout"": 0.29511933132997986, ""evidence_role"": ""phase_c_main_candidate"", ""feature_contract"": {""context_columns"": [], ""scenario"": ""late_stage"", ""sequence_columns"": [""G1"", ""G2""], ""target_or_derived_features_forbidden"": true}, ""fixed_constants"": {""architecture_variant"": ""cnn_bilstm"", ""batch_norm_allowed"": false, ""candidate_id"": ""N0"", ""drop_last_train"": false, ""feature_contract"": ""late_stage_g1_g2"", ""head_type"": ""nominal_softmax"", ""normalization_options"": [""none"", ""layer_norm""], ""preprocessing"": ""fold_train_only"", ""raw_feature_only"": true, ""scheduler"": {""parameters"": {}, ""replayable"": true, ""type"": ""fixed_lr""}, ""swa"": {""batch_norm_statistics_updated"": false, ""enabled"": false, ""replayable"": true}, ""target_contract"": ""student_g3_3class_v1""}, ""head_type"": ""nominal_softmax"", ""hidden_dim"": 8, ""learning_rate"": 0.005937601783378149, ""loss"": ""cross_entropy"", ""lstm_hidden_dim"": 16, ""max_epochs"": 80, ""normalization"": ""layer_norm"", ""num_layers"": 1, ""oversample_method"": ""none"", ""parameter_count"": 4531, ""parameter_guardrail"": {""action"": ""prune_or_fail"", ""maximum_trainable_parameters"": 5000}, ""patience"": 10, ""preprocessing"": {""deterministic_transforms"": ""none"", ""feature_selection"": ""none"", ""fit_scope"": ""gradient_training_partition_then_full_refit_partition"", ""oversampling_scope"": ""gradient_training_partition_only"", ""scaler"": ""minmax"", ""unknown_category_policy"": ""map_to_zero""}, ""resampling_k_neighbors"": 5, ""scheduler"": {""parameters"": {}, ""replayable"": true, ""type"": ""fixed_lr""}, ""schema_version"": ""strategy_b_resolved_config_v1"", ""sequence_dropout"": 0.14167596989903178, ""smote_ratio"": 1.0, ""suggested_parameters"": {""batch_size"": 32, ""cnn_channels"": 16, ""cnn_kernel_size"": 2, ""dropout"": 0.29511933132997986, ""learning_rate"": 0.005937601783378149, ""lstm_hidden_dim"": 16, ""max_epochs"": 80, ""normalization"": ""layer_norm"", ""sequence_dropout"": 0.14167596989903178, ""weight_decay"": 6.390020204298337e-05}, ""swa"": {""batch_norm_statistics_updated"": false, ""enabled"": false, ""replayable"": true}, ""target_contract"": {""bins"": [0, 9, 14, 20], ""labels"": [""Low"", ""Medium"", ""High""], ""target_column"": ""G3"", ""target_mode"": ""3class""}, ""weight_decay"": 6.390020204298337e-05}"
